工號,姓名,部門,email
33693,鄧忠洋,資訊部,changwanhshing@gmail.com
23637,孫桂龍,客服部,changwanhshing@gmail.com
55597,程禮勇,生產部,changwanhshing@gmail.com
12544,朱美麗,倉儲部,changwanhshing@gmail.com
13441,高偉明,生產部,changwanhshing@gmail.com
10803,袁春煌,採購部,changwanhshing@gmail.com
15771,劉信昇,研發部,changwanhshing@gmail.com
87285,韓佳煌,倉儲部,changwanhshing@gmail.com
97317,杜俊洋,資訊部,changwanhshing@gmail.com
95573,蔡桂澤,業務部,changwanhshing@gmail.com
11640,徐禮棟,行銷部,changwanhshing@gmail.com
18518,任雯博,法務部,changwanhshing@gmail.com
42106,江美傑,倉儲部,changwanhshing@gmail.com
76064,朱文鳳,稽核部,changwanhshing@gmail.com
91629,張明昇,研發部,changwanhshing@gmail.com
81414,胡惠鳳,人事部,changwanhshing@gmail.com
18804,曹宜文,行銷部,changwanhshing@gmail.com
98730,彭禮明,財務部,changwanhshing@gmail.com
59831,呂欣云,企劃部,changwanhshing@gmail.com
32970,謝嘉森,資訊部,changwanhshing@gmail.com
79595,袁慧偉,生產部,changwanhshing@gmail.com
33407,蔡明豪,行銷部,changwanhshing@gmail.com
14973,彭明鳳,總務部,changwanhshing@gmail.com
95132,余昊芳,業務部,changwanhshing@gmail.com
72927,韓大樺,總務部,changwanhshing@gmail.com
27887,宋正毅,稽核部,changwanhshing@gmail.com
17466,胡雅博,總務部,changwanhshing@gmail.com
22423,郭美軍,企劃部,changwanhshing@gmail.com
91845,余秀達,倉儲部,changwanhshing@gmail.com
65721,林明毅,倉儲部,changwanhshing@gmail.com
67899,杜欣豪,業務部,changwanhshing@gmail.com
42794,曹晨娟,業務部,changwanhshing@gmail.com
84014,羅桂偉,生產部,changwanhshing@gmail.com
17354,許春娟,稽核部,changwanhshing@gmail.com
94875,蔡志翔,品管部,changwanhshing@gmail.com
47508,曹志輝,研發部,changwanhshing@gmail.com
25141,楊秋超,採購部,changwanhshing@gmail.com
29804,吳雅達,企劃部,changwanhshing@gmail.com
15036,趙欣翔,研發部,changwanhshing@gmail.com
31559,袁忠賢,客服部,changwanhshing@gmail.com
66971,謝忠昇,業務部,changwanhshing@gmail.com
71420,謝家偉,客服部,changwanhshing@gmail.com
34564,丁秋秀,總務部,changwanhshing@gmail.com
72943,韓建強,總務部,changwanhshing@gmail.com
38425,蕭正秀,業務部,changwanhshing@gmail.com
13049,宋晨強,財務部,changwanhshing@gmail.com
41582,劉志翔,生產部,changwanhshing@gmail.com
17575,宋麗澤,人事部,changwanhshing@gmail.com
32217,韓景煌,生產部,changwanhshing@gmail.com
43651,曾昊樺,資訊部,changwanhshing@gmail.com
81374,馮建淵,總務部,changwanhshing@gmail.com
83482,梁偉燕,採購部,changwanhshing@gmail.com
83430,彭惠傑,企劃部,changwanhshing@gmail.com
55701,周文云,稽核部,changwanhshing@gmail.com
64958,呂建博,研發部,changwanhshing@gmail.com
23899,陳明燕,倉儲部,changwanhshing@gmail.com
49899,潘家浩,企劃部,changwanhshing@gmail.com
15892,蔣大澤,倉儲部,changwanhshing@gmail.com
57568,朱雅達,法務部,changwanhshing@gmail.com
91518,馬晴煌,生產部,changwanhshing@gmail.com
51118,張偉敏,資訊部,changwanhshing@gmail.com
96144,吳淑毅,企劃部,changwanhshing@gmail.com
57040,田晨勇,總務部,changwanhshing@gmail.com
82092,程景翔,企劃部,changwanhshing@gmail.com
77399,高雯娟,人事部,changwanhshing@gmail.com
59692,劉宜林,生產部,changwanhshing@gmail.com
16191,吳宏達,品管部,changwanhshing@gmail.com
92829,馮家博,人事部,changwanhshing@gmail.com
65017,魏景浩,法務部,changwanhshing@gmail.com
75428,蔡晨傑,生產部,changwanhshing@gmail.com
52675,余偉云,品管部,changwanhshing@gmail.com
63101,羅欣敏,倉儲部,changwanhshing@gmail.com
85374,潘宏燕,總務部,changwanhshing@gmail.com
65522,梁仁靜,研發部,changwanhshing@gmail.com
75400,高桂燕,客服部,changwanhshing@gmail.com
46875,丁宏文,資訊部,changwanhshing@gmail.com
61606,許忠毅,倉儲部,changwanhshing@gmail.com
78587,周佳賢,行銷部,changwanhshing@gmail.com
41587,胡正鳳,企劃部,changwanhshing@gmail.com
37008,曹志淵,研發部,changwanhshing@gmail.com
68835,徐建秀,採購部,changwanhshing@gmail.com
50457,江志博,生產部,changwanhshing@gmail.com
41839,曹景傑,客服部,changwanhshing@gmail.com
64459,曾冬輝,研發部,changwanhshing@gmail.com
83014,羅偉芳,企劃部,changwanhshing@gmail.com
76505,高偉明,財務部,changwanhshing@gmail.com
16665,鄧國翔,人事部,changwanhshing@gmail.com
76970,陳桂勇,財務部,changwanhshing@gmail.com
90690,朱俊森,業務部,changwanhshing@gmail.com
25960,田仁誠,倉儲部,changwanhshing@gmail.com
59652,張志軍,稽核部,changwanhshing@gmail.com
10522,呂桂麗,法務部,changwanhshing@gmail.com
62363,高淑強,資訊部,changwanhshing@gmail.com
38148,蔣佳淵,採購部,changwanhshing@gmail.com
53138,何義麗,企劃部,changwanhshing@gmail.com
79011,朱俊軍,倉儲部,changwanhshing@gmail.com
40053,劉孝明,企劃部,changwanhshing@gmail.com
47232,張景宇,資訊部,changwanhshing@gmail.com
37863,李建翔,品管部,changwanhshing@gmail.com
16945,任仁豪,業務部,changwanhshing@gmail.com
46143,孫昊宇,稽核部,changwanhshing@gmail.com
75962,馮大明,資訊部,changwanhshing@gmail.com
99210,胡淑龍,行銷部,changwanhshing@gmail.com
15508,杜宏淵,法務部,changwanhshing@gmail.com
27726,胡志偉,業務部,changwanhshing@gmail.com
45995,謝秀棟,企劃部,changwanhshing@gmail.com
56063,程美毅,行銷部,changwanhshing@gmail.com
12161,杜信靜,客服部,changwanhshing@gmail.com
35011,何雯燕,品管部,changwanhshing@gmail.com
78455,杜國敏,法務部,changwanhshing@gmail.com
23642,高宜麗,資訊部,changwanhshing@gmail.com
80528,羅欣芳,行銷部,changwanhshing@gmail.com
14852,袁禮玲,法務部,changwanhshing@gmail.com
35064,謝佳博,業務部,changwanhshing@gmail.com
61146,高建軍,總務部,changwanhshing@gmail.com
57470,周佳秀,採購部,changwanhshing@gmail.com
22451,楊桂明,業務部,changwanhshing@gmail.com
30631,程宜強,倉儲部,changwanhshing@gmail.com
51646,趙佳明,研發部,changwanhshing@gmail.com
84348,何明博,人事部,changwanhshing@gmail.com
34699,羅忠翔,企劃部,changwanhshing@gmail.com
76964,蔡欣達,研發部,changwanhshing@gmail.com
86444,羅美浩,客服部,changwanhshing@gmail.com
48316,孫信浩,財務部,changwanhshing@gmail.com
70880,鄧雅龍,倉儲部,changwanhshing@gmail.com
80405,徐麗宇,採購部,changwanhshing@gmail.com
23152,謝家達,法務部,changwanhshing@gmail.com
86460,馬美傑,客服部,changwanhshing@gmail.com
97213,曾忠賢,研發部,changwanhshing@gmail.com
96508,韓慧軍,總務部,changwanhshing@gmail.com
88838,羅夏鳳,資訊部,changwanhshing@gmail.com
75293,劉忠淵,企劃部,changwanhshing@gmail.com
24762,韓宏軍,客服部,changwanhshing@gmail.com
90558,吳建明,總務部,changwanhshing@gmail.com
89252,宋慧明,生產部,changwanhshing@gmail.com
40939,唐美達,人事部,changwanhshing@gmail.com
11013,黃禮云,行銷部,changwanhshing@gmail.com
68309,潘昊樺,財務部,changwanhshing@gmail.com
40515,黃冬雄,財務部,changwanhshing@gmail.com
87294,呂慧宇,人事部,changwanhshing@gmail.com
65500,彭志軍,生產部,changwanhshing@gmail.com
28782,高春豪,稽核部,changwanhshing@gmail.com
33506,梁正敏,總務部,changwanhshing@gmail.com
86029,蘇晴達,客服部,changwanhshing@gmail.com
73084,董仁敏,研發部,changwanhshing@gmail.com
38569,周夏棟,採購部,changwanhshing@gmail.com
61052,鄧明芳,業務部,changwanhshing@gmail.com
81665,謝國昇,行銷部,changwanhshing@gmail.com
61516,宋志秀,資訊部,changwanhshing@gmail.com
83059,潘佳鳳,生產部,changwanhshing@gmail.com
75670,吳信超,研發部,changwanhshing@gmail.com
98221,劉嘉澤,稽核部,changwanhshing@gmail.com
31493,謝禮文,生產部,changwanhshing@gmail.com
95935,吳家傑,財務部,changwanhshing@gmail.com
93156,魏仁偉,採購部,changwanhshing@gmail.com
78806,吳晴傑,人事部,changwanhshing@gmail.com
24844,何秋昇,採購部,changwanhshing@gmail.com
87711,蔡冬林,研發部,changwanhshing@gmail.com
91647,周偉偉,客服部,changwanhshing@gmail.com
21862,任晴靜,業務部,changwanhshing@gmail.com
88609,胡雅鳳,倉儲部,changwanhshing@gmail.com
39570,謝欣玲,行銷部,changwanhshing@gmail.com
25442,呂仁明,稽核部,changwanhshing@gmail.com
57916,蔡家芳,客服部,changwanhshing@gmail.com
66301,徐宜樺,行銷部,changwanhshing@gmail.com
76591,劉嘉芳,人事部,changwanhshing@gmail.com
30799,曾秋淵,人事部,changwanhshing@gmail.com
74571,胡宜勇,行銷部,changwanhshing@gmail.com
76725,彭惠麗,資訊部,changwanhshing@gmail.com
89432,魏峰煌,企劃部,changwanhshing@gmail.com
83556,鄧仁玲,人事部,changwanhshing@gmail.com
58175,韓家雄,財務部,changwanhshing@gmail.com
80036,蘇家強,資訊部,changwanhshing@gmail.com
54918,趙旭毅,研發部,changwanhshing@gmail.com
94566,田佳敏,人事部,changwanhshing@gmail.com
19892,宋昊偉,資訊部,changwanhshing@gmail.com
36378,梁秀浩,倉儲部,changwanhshing@gmail.com
13246,林建明,業務部,changwanhshing@gmail.com
86464,彭志澤,品管部,changwanhshing@gmail.com
11908,任冬龍,資訊部,changwanhshing@gmail.com
23709,林宏燕,總務部,changwanhshing@gmail.com
21492,唐禮雄,業務部,changwanhshing@gmail.com
90231,謝晨賢,研發部,changwanhshing@gmail.com
68928,許淑昇,稽核部,changwanhshing@gmail.com
60965,曾志燕,生產部,changwanhshing@gmail.com
18721,唐峰宇,行銷部,changwanhshing@gmail.com
21197,孫禮樺,業務部,changwanhshing@gmail.com
52266,陳正鳳,倉儲部,changwanhshing@gmail.com
17397,胡忠傑,研發部,changwanhshing@gmail.com
11277,胡雯豪,資訊部,changwanhshing@gmail.com
40347,江麗森,人事部,changwanhshing@gmail.com
25511,曹晴昇,企劃部,changwanhshing@gmail.com
63605,許仁森,業務部,changwanhshing@gmail.com
25020,彭俊賢,倉儲部,changwanhshing@gmail.com
60561,許慧輝,研發部,changwanhshing@gmail.com
59678,李建文,財務部,changwanhshing@gmail.com
75132,曾忠傑,法務部,changwanhshing@gmail.com
34226,杜正勇,研發部,changwanhshing@gmail.com
30848,魏桂玲,法務部,changwanhshing@gmail.com
64011,蕭旭娟,法務部,changwanhshing@gmail.com
39334,張秀麗,法務部,changwanhshing@gmail.com
73636,曹景龍,稽核部,changwanhshing@gmail.com
92680,唐信龍,客服部,changwanhshing@gmail.com
86030,王昊超,資訊部,changwanhshing@gmail.com
91480,曾晴賢,資訊部,changwanhshing@gmail.com
17152,潘慧森,客服部,changwanhshing@gmail.com
20181,胡淑鳳,財務部,changwanhshing@gmail.com
97530,馬大軍,法務部,changwanhshing@gmail.com
61950,楊信龍,研發部,changwanhshing@gmail.com
16522,袁春超,總務部,changwanhshing@gmail.com
92589,羅桂傑,生產部,changwanhshing@gmail.com
85916,孫偉森,財務部,changwanhshing@gmail.com
53525,謝孝樺,客服部,changwanhshing@gmail.com
69938,潘家芳,總務部,changwanhshing@gmail.com
17228,高雯達,業務部,changwanhshing@gmail.com
61411,董仁昇,倉儲部,changwanhshing@gmail.com
53940,徐仁芳,採購部,changwanhshing@gmail.com
26156,任宏森,人事部,changwanhshing@gmail.com
21629,孫正輝,法務部,changwanhshing@gmail.com
85308,羅淑森,客服部,changwanhshing@gmail.com
71096,宋義林,稽核部,changwanhshing@gmail.com
55859,曹忠雄,生產部,changwanhshing@gmail.com
50101,任秀文,企劃部,changwanhshing@gmail.com
54376,呂佳博,行銷部,changwanhshing@gmail.com
97802,徐景燕,總務部,changwanhshing@gmail.com
64981,陳家煌,倉儲部,changwanhshing@gmail.com
12871,袁昊玲,法務部,changwanhshing@gmail.com
71013,江正明,客服部,changwanhshing@gmail.com
95974,曹欣森,企劃部,changwanhshing@gmail.com
99380,王桂鳳,稽核部,changwanhshing@gmail.com
64736,張景玲,資訊部,changwanhshing@gmail.com
80453,丁志毅,品管部,changwanhshing@gmail.com
12822,羅淑昇,行銷部,changwanhshing@gmail.com
20979,羅美靜,研發部,changwanhshing@gmail.com
14503,黃偉強,法務部,changwanhshing@gmail.com
38243,梁景毅,倉儲部,changwanhshing@gmail.com
40260,吳旭鳳,生產部,changwanhshing@gmail.com
59876,葉雯翔,生產部,changwanhshing@gmail.com
57756,曾桂超,研發部,changwanhshing@gmail.com
46012,馮正芳,業務部,changwanhshing@gmail.com
80733,袁麗棟,稽核部,changwanhshing@gmail.com
15376,馬麗棟,稽核部,changwanhshing@gmail.com
22008,宋秋雄,客服部,changwanhshing@gmail.com
80255,謝慧龍,採購部,changwanhshing@gmail.com
35488,郭秋軍,倉儲部,changwanhshing@gmail.com
52984,張明毅,倉儲部,changwanhshing@gmail.com
38781,楊大靜,法務部,changwanhshing@gmail.com
11325,馬春鳳,行銷部,changwanhshing@gmail.com
72042,謝晨娟,研發部,changwanhshing@gmail.com
18028,魏俊芳,稽核部,changwanhshing@gmail.com
16714,黃宜博,採購部,changwanhshing@gmail.com
51891,任昊煌,研發部,changwanhshing@gmail.com
36808,馬俊誠,稽核部,changwanhshing@gmail.com
16378,周孝娟,業務部,changwanhshing@gmail.com
80210,周正翔,倉儲部,changwanhshing@gmail.com
59077,蘇美達,企劃部,changwanhshing@gmail.com
72191,魏美豪,人事部,changwanhshing@gmail.com
23873,田欣超,稽核部,changwanhshing@gmail.com
16360,葉禮秀,研發部,changwanhshing@gmail.com
71644,杜禮宇,企劃部,changwanhshing@gmail.com
12785,任麗秀,人事部,changwanhshing@gmail.com
17026,魏偉麗,總務部,changwanhshing@gmail.com
55104,韓孝浩,企劃部,changwanhshing@gmail.com
55961,宋嘉鳳,企劃部,changwanhshing@gmail.com
26995,蕭慧樺,採購部,changwanhshing@gmail.com
86748,蔡嘉淵,研發部,changwanhshing@gmail.com
27719,彭志達,總務部,changwanhshing@gmail.com
33532,董春毅,研發部,changwanhshing@gmail.com
16101,黃晴鳳,企劃部,changwanhshing@gmail.com
13413,謝明娟,研發部,changwanhshing@gmail.com
14217,韓建偉,行銷部,changwanhshing@gmail.com
38357,袁志達,行銷部,changwanhshing@gmail.com
99470,郭明龍,財務部,changwanhshing@gmail.com
47265,吳宏輝,研發部,changwanhshing@gmail.com
90563,蔡正澤,倉儲部,changwanhshing@gmail.com
94385,朱晨樺,採購部,changwanhshing@gmail.com
15694,彭淑雄,人事部,changwanhshing@gmail.com
25006,曾秀澤,採購部,changwanhshing@gmail.com
53176,韓雯超,稽核部,changwanhshing@gmail.com
78487,胡雯秀,稽核部,changwanhshing@gmail.com
53478,魏美強,研發部,changwanhshing@gmail.com
61021,鄭春雄,財務部,changwanhshing@gmail.com
83457,馮惠翔,研發部,changwanhshing@gmail.com
64428,曹麗樺,研發部,changwanhshing@gmail.com
75781,程偉靜,人事部,changwanhshing@gmail.com
20885,徐文輝,企劃部,changwanhshing@gmail.com
97693,董旭云,研發部,changwanhshing@gmail.com
85884,王春博,生產部,changwanhshing@gmail.com
40192,蕭正秀,稽核部,changwanhshing@gmail.com
96913,羅晴煌,倉儲部,changwanhshing@gmail.com
17320,羅欣煌,法務部,changwanhshing@gmail.com
18437,潘禮勇,稽核部,changwanhshing@gmail.com
58269,郭春達,人事部,changwanhshing@gmail.com
96513,黃俊龍,稽核部,changwanhshing@gmail.com
90787,潘晴達,資訊部,changwanhshing@gmail.com
10005,李志文,稽核部,changwanhshing@gmail.com
60875,朱雅雄,人事部,changwanhshing@gmail.com
24210,黃晴賢,企劃部,changwanhshing@gmail.com
64676,蔣麗棟,行銷部,changwanhshing@gmail.com
80827,何宜昇,研發部,changwanhshing@gmail.com
23155,唐義昇,總務部,changwanhshing@gmail.com
22468,潘秀輝,採購部,changwanhshing@gmail.com
98753,宋俊淵,生產部,changwanhshing@gmail.com
84534,周建翔,法務部,changwanhshing@gmail.com
57396,孫志明,行銷部,changwanhshing@gmail.com
65013,韓冬輝,品管部,changwanhshing@gmail.com
62966,馬國昇,總務部,changwanhshing@gmail.com
40417,林慧雄,倉儲部,changwanhshing@gmail.com
63535,董秋昇,稽核部,changwanhshing@gmail.com
20545,朱家毅,資訊部,changwanhshing@gmail.com
39519,鄧禮森,總務部,changwanhshing@gmail.com
99271,楊雅燕,倉儲部,changwanhshing@gmail.com
26011,鄧家博,稽核部,changwanhshing@gmail.com
99601,林慧澤,總務部,changwanhshing@gmail.com
64087,袁雅麗,業務部,changwanhshing@gmail.com
90865,杜晨明,客服部,changwanhshing@gmail.com
53363,杜桂文,企劃部,changwanhshing@gmail.com
45836,林信燕,客服部,changwanhshing@gmail.com
65469,李欣強,行銷部,changwanhshing@gmail.com
69927,任秀樺,業務部,changwanhshing@gmail.com
12974,杜春翔,採購部,changwanhshing@gmail.com
92390,謝峰達,資訊部,changwanhshing@gmail.com
21281,趙文浩,資訊部,changwanhshing@gmail.com
36277,蔡義輝,財務部,changwanhshing@gmail.com
32474,唐夏鳳,業務部,changwanhshing@gmail.com
72182,曹秋軍,倉儲部,changwanhshing@gmail.com
50604,高國賢,品管部,changwanhshing@gmail.com
67578,江正宇,法務部,changwanhshing@gmail.com
45339,劉禮雄,人事部,changwanhshing@gmail.com
90173,丁禮宇,客服部,changwanhshing@gmail.com
78812,馬文秀,人事部,changwanhshing@gmail.com
84017,鄧大達,行銷部,changwanhshing@gmail.com
23579,馮俊翔,財務部,changwanhshing@gmail.com
70160,梁麗豪,財務部,changwanhshing@gmail.com
51634,董淑明,法務部,changwanhshing@gmail.com
96643,江宏燕,研發部,changwanhshing@gmail.com
11574,周欣勇,研發部,changwanhshing@gmail.com
68719,胡雯毅,稽核部,changwanhshing@gmail.com
23372,黃雯文,採購部,changwanhshing@gmail.com
40861,李晴浩,採購部,changwanhshing@gmail.com
99701,丁禮森,總務部,changwanhshing@gmail.com
28718,朱夏麗,總務部,changwanhshing@gmail.com
25948,王桂洋,研發部,changwanhshing@gmail.com
25107,陳忠輝,行銷部,changwanhshing@gmail.com
16160,高峰鳳,研發部,changwanhshing@gmail.com
30193,胡冬鳳,採購部,changwanhshing@gmail.com
49933,孫欣偉,企劃部,changwanhshing@gmail.com
54781,郭忠芳,法務部,changwanhshing@gmail.com
91534,彭信昇,法務部,changwanhshing@gmail.com
20565,杜禮毅,資訊部,changwanhshing@gmail.com
82911,韓文明,法務部,changwanhshing@gmail.com
82387,鄭昊超,法務部,changwanhshing@gmail.com
98366,呂孝鳳,人事部,changwanhshing@gmail.com
54026,韓禮雄,客服部,changwanhshing@gmail.com
19841,謝文棟,業務部,changwanhshing@gmail.com
51651,劉宜樺,財務部,changwanhshing@gmail.com
93240,謝宏麗,生產部,changwanhshing@gmail.com
13654,楊昊軍,總務部,changwanhshing@gmail.com
64012,馮慧龍,倉儲部,changwanhshing@gmail.com
95397,余冬敏,財務部,changwanhshing@gmail.com
49690,江春玲,總務部,changwanhshing@gmail.com
25578,董麗龍,企劃部,changwanhshing@gmail.com
10463,蔡明賢,法務部,changwanhshing@gmail.com
99949,蘇桂煌,品管部,changwanhshing@gmail.com
84146,鄭文雄,財務部,changwanhshing@gmail.com
92986,鄧志鳳,法務部,changwanhshing@gmail.com
71767,蕭冬宇,行銷部,changwanhshing@gmail.com
73033,田景毅,財務部,changwanhshing@gmail.com
80574,袁晴玲,倉儲部,changwanhshing@gmail.com
97735,周大敏,採購部,changwanhshing@gmail.com
87642,唐忠娟,總務部,changwanhshing@gmail.com
30928,蕭昊芳,客服部,changwanhshing@gmail.com
58360,吳志棟,業務部,changwanhshing@gmail.com
29650,黃秀鳳,生產部,changwanhshing@gmail.com
18026,潘禮鳳,法務部,changwanhshing@gmail.com
61820,郭景鳳,人事部,changwanhshing@gmail.com
98889,田昊勇,稽核部,changwanhshing@gmail.com
83512,曹秋秀,財務部,changwanhshing@gmail.com
56163,潘欣豪,法務部,changwanhshing@gmail.com
51486,李雅豪,法務部,changwanhshing@gmail.com
16261,董建文,生產部,changwanhshing@gmail.com
97127,謝仁淵,倉儲部,changwanhshing@gmail.com
15342,曹景燕,行銷部,changwanhshing@gmail.com
23667,張雅偉,倉儲部,changwanhshing@gmail.com
82054,韓美雄,稽核部,changwanhshing@gmail.com
24325,楊峰浩,客服部,changwanhshing@gmail.com
52055,蕭大輝,研發部,changwanhshing@gmail.com
21563,鄭夏強,客服部,changwanhshing@gmail.com
